Course	Room	Teacher	Time	Students
003019	DAL6	0375562	1	3105170 3125668 3217578 3225363 3226257 3228721 3342984 3413193 3415627 3432243 
004290	BYC239	3447501	1	3260251 
012821	DAL212E	3448653	1	3162076 3309945 3323345 
002992	TH224	1083868	1	1082708 3198788 3213028 3227211 3275705 3319863 3330264 3375685 3404279 3415125 3415801 3418907 3419570 3424520 3426020 3426719 3428820 3429894 3432796 3436311 3437141 3438442 
010845	EH103	3092941	1	1102723 3217605 3231817 3329409 3337335 3416073 3416374 
001166	DAL315	0135660	1	1131918 3217410 3217451 3217652 3223347 3323354 3323535 3330767 3338762 3393147 3396422 
012996	TAYC	0408816	1	3113981 3132900 3196371 3201250 3216872 3223179 3329727 3337414 3351574 3358339 
011818	GOB	3453004	1	1146215 3105895 3168968 3225121 3326954 3412523 
012304	CARP15	0031572	1	3198776 3200866 3211826 3212197 3219871 3382410 3416998 
001847	PEMSTD	3422398	1	1163326 3331277 
001893	PK154	0898918	1	
006509	DAL1	3451414	1	3099420 3160884 3313406 3340585 
011075	GOCOM	0529283	1	3191520 3429532 
012665	TH223	3332662	1	3211369 3212471 3221716 
012896	EHI	3195964	1	1163897 3219927 3224492 3283549 3350670 3395624 3413441 3418216 3431133 
005173	DAL119	3451425	1	3103190 3112960 3119160 3119618 3119907 3125605 3227361 3227669 3254734 3311775 3339827 3352054 3353145 3355412 3358768 3375410 3397586 3404386 3412100 3416640 3417073 3425356 3428844 3429706 
005195	TAYF	0493855	1	1170001 3076022 3125756 3134180 3163273 3217598 3225012 3230579 3236006 3329814 3340672 3340959 3342762 3354500 3354609 3358960 3362442 3395937 3416424 3417314 3420025 3430152 3432759 3433849 3434210 3438471 
005263	DAL2	0493855	2	1170001 3224991 3225371 3323851 3329814 3338504 3340672 
005310	DAL10	0029475	1	3089636 3102969 3134217 3134350 3134622 3161051 3179084 3218971 3221418 3225371 
001843	TH111	0056992	1	3198863 3222282 3412835 
010965	DAL212A	0897706	1	1170021 3092704 3127208 3182934 3186604 3202466 3224418 3225193 3227767 3234723 3250514 3269275 3270555 3339216 
012326	PK25	3420576	2	1170021 3119618 3180674 3198918 3201900 3312519 3343387 3352660 3396206 3397012 3414201 3414298 
005723	DAL25	0984701	1	1172355 3412549 3412874 3417166 3418441 3420037 3420837 3421770 3423970 3429732 3431158 3432259 3433539 3435722 
003275	TAYSEM	0695890	1	3103343 3227364 3250683 3251781 3314546 3314570 3324289 3337390 3340096 3351895 3404732 
008469	PK25	3420576	3	3069495 3075829 3102974 3119618 3273028 3283602 3329729 3343387 3347767 3350812 3362442 3390220 3395937 3397807 3404732 3417002 
012107	CARP25	0031619	1	3069495 3180674 3202261 3216292 3224484 3352040 3389674 3396837 
012437	DAL2	0825571	1	3094516 3100182 3233965 3240203 3324812 3328955 3339074 
001770	EHIII	0681020	1	3108728 3133451 3184862 3436212 
004083	PK337	1167978	1	3070536 3086565 3098747 3111488 3112355 3112797 3116805 3162924 3173458 3197712 3198356 3200739 3217514 3219221 3222477 
011294	PK337	0135660	2	3070536 3075829 3094719 3130435 3130894 3134180 3318988 3323354 3329727 
002564	PK232	0564741	1	3070697 3212073 3435931 3436260 3440075 
002569	RCSEM	3393847	1	3122279 3329765 3397334 3413146 
007926	PK127	0468281	1	3110781 3118334 3129160 
001206	PK278	0254151	1	3075759 3118476 3144208 3196457 3224993 3232841 3329449 3340838 3396313 3396892 3413255 3415217 3434079 3435183 3440606 3459730 
001896	PK232	0056992	2	3075759 3093818 3153098 
012032	PK200	3310251	1	3198263 3225302 
010725	DAL119	3092941	2	3076022 3091931 3162779 3196460 3199454 3231817 3239404 3331071 3341079 3365419 3396036 3416073 3432238 3435627 
005728	PK227	0031543	1	3153272 3250803 3413774 
006518	BYC127	0777265	1	3087450 3129544 3168511 3203637 3227014 3234753 3312519 3372100 3384120 3395942 3396226 3397012 3411158 3417088 3417359 3432077 3435922 3437701 
007378	DAL300	0851717	1	3087465 3223998 3224773 3239900 3244115 3250244 3254239 3257109 3338175 3339814 3339830 3340797 3344151 3389022 3389574 3395299 3409210 3411005 3411018 3412261 3414068 3426638 3429733 3437756 
007404	GYMFIT	0056992	3	3087465 3134508 3218584 
012732	BYC106	0826964	1	3218962 3339052 
004889	TH104	3194193	1	3129360 3177222 3178456 3199006 3219743 3225022 3231318 
